,Unnamed: 0,Idade,Genero,Estados,Cargo,Carreira,Salario,Experiencia,Raça,Região
1007,1007,53.0,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Parda,Sudeste
1008,1008,51.0,Masculino,São Paulo (SP),,,,,Preta,Sudeste
1009,1009,31.0,Masculino,Espírito Santo (ES),Engenheiro de dados,Júnior,7000.0,Até 2 anos,Branca,Sudeste
1010,1010,,,,,,,,,Desconhecida
1011,1011,37.0,Feminino,Santa Catarina (SC),,,14000.0,Mais de 10 anos,Branca,Sul
1012,1012,39.0,Masculino,Distrito Federal (DF),Engenheiro de dados,Sênior,35000.0,Mais de 10 anos,Parda,Centro-Oeste
1013,1013,26.0,Feminino,Distrito Federal (DF),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Branca,Centro-Oeste
1014,1014,26.0,Feminino,Paraná (PR),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca,Sul
1015,1015,21.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,1500.0,Até 2 anos,Parda,Sudeste
1016,1016,33.0,Masculino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Amarela,Sudeste
1017,1017,32.0,Masculino,Santa Catarina (SC),,,10000.0,Até 2 anos,Branca,Sul
1018,1018,29.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,3500.0,de 3 a 4 anos,Preta,Sudeste
1019,1019,35.0,Masculino,,,,22500.0,Mais de 10 anos,Branca,Desconhecida
1020,1020,33.0,Masculino,Goiás (GO),Outra opção,Júnior,10000.0,Até 2 anos,Branca,Centro-Oeste
1021,1021,40.0,Masculino,São Paulo (SP),,,27500.0,de 4 a 6 anos,Branca,Sudeste
1022,1022,33.0,Feminino,São Paulo (SP),,,,,Branca,Sudeste
1023,1023,35.0,Feminino,São Paulo (SP),,,1000.0,Até 2 anos,Branca,Sudeste
1024,1024,26.0,Masculino,Distrito Federal (DF),Analista de BI,Pleno,5000.0,Até 2 anos,Não informado,Centro-Oeste
1025,1025,31.0,Masculino,Bahia (BA),Engenheiro de dados,Júnior,5000.0,Até 2 anos,Parda,Nordeste
1026,1026,35.0,Masculino,São Paulo (SP),Analista de BI,Sênior,14000.0,Mais de 10 anos,Parda,Sudeste
1027,1027,28.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
1028,1028,21.0,Masculino,São Paulo (SP),Analista de BI,Júnior,5000.0,Até 2 anos,Branca,Sudeste
1029,1029,36.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,7000.0,Até 2 anos,Parda,Sudeste
1030,1030,33.0,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Pleno,14000.0,Até 2 anos,Branca,Sul
1031,1031,29.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca,Sudeste
1032,1032,38.0,Masculino,Distrito Federal (DF),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Branca,Centro-Oeste
1033,1033,36.0,Masculino,São Paulo (SP),,,27500.0,Mais de 10 anos,Branca,Sudeste
1034,1034,46.0,Masculino,Minas Gerais (MG),,,,,Branca,Sudeste
1035,1035,31.0,Masculino,São Paulo (SP),,,14000.0,de 7 a 10 anos,Branca,Sudeste
1036,1036,30.0,Masculino,Paraíba (PB),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Branca,Nordeste
1037,1037,29.0,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
1038,1038,23.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda,Sudeste
1039,1039,27.0,Masculino,Ceará (CE),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Parda,Nordeste
1040,1040,45.0,Masculino,São Paulo (SP),,,7000.0,Mais de 10 anos,Branca,Sudeste
1041,1041,,,,,,,,,Desconhecida
1042,1042,32.0,Feminino,Minas Gerais (MG),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Preta,Sudeste
1043,1043,25.0,Masculino,Santa Catarina (SC),Engenheiro de dados,Júnior,3500.0,Até 2 anos,Branca,Sul
1044,1044,21.0,Masculino,Pernambuco (PE),Outra opção,Júnior,2500.0,Até 2 anos,Branca,Nordeste
1045,1045,29.0,Feminino,São Paulo (SP),Cientista de dados,Sênior,10000.0,Até 2 anos,Branca,Sudeste
1046,1046,32.0,Masculino,Minas Gerais (MG),Outra opção,Sênior,14000.0,de 3 a 4 anos,Branca,Sudeste
1047,1047,27.0,Feminino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Parda,Sudeste
1048,1048,33.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Sênior,22500.0,de 4 a 6 anos,Branca,Sudeste
1049,1049,27.0,Masculino,Rio de Janeiro (RJ),Analista de BI,Pleno,5000.0,Até 2 anos,Parda,Sudeste
1050,1050,26.0,Masculino,Paraná (PR),Analista de Dados,Sênior,14000.0,de 4 a 6 anos,Branca,Sul
1051,1051,28.0,Masculino,Rio Grande do Sul (RS),,,14000.0,de 7 a 10 anos,Parda,Sul
1052,1052,34.0,Masculino,Rio Grande do Sul (RS),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Branca,Sul
1053,1053,22.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,2500.0,Até 2 anos,Branca,Sudeste
1054,1054,33.0,Masculino,São Paulo (SP),Outra opção,Sênior,7000.0,de 4 a 6 anos,Branca,Sudeste
1055,1055,34.0,Masculino,Distrito Federal (DF),Cientista de dados,Pleno,18000.0,de 3 a 4 anos,Branca,Centro-Oeste
1056,1056,26.0,Feminino,São Paulo (SP),Analista de BI,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
1057,1057,28.0,Feminino,Mato Grosso do Sul (MS),Analista de BI,Júnior,2500.0,Até 2 anos,Branca,Centro-Oeste
1058,1058,38.0,Masculino,São Paulo (SP),,,35000.0,Mais de 10 anos,Branca,Sudeste
1059,1059,33.0,Feminino,São Paulo (SP),,,22500.0,de 7 a 10 anos,Branca,Sudeste
1060,1060,24.0,Masculino,São Paulo (SP),Analista de BI,Júnior,3500.0,Até 2 anos,Preta,Sudeste
1061,1061,35.0,Feminino,Rio de Janeiro (RJ),Cientista de dados,Sênior,18000.0,de 3 a 4 anos,Parda,Sudeste
1062,1062,51.0,Masculino,São Paulo (SP),Outra opção,Sênior,40000.0,Mais de 10 anos,Branca,Sudeste
1063,1063,23.0,Masculino,Paraná (PR),,,3500.0,Até 2 anos,Branca,Sul
1064,1064,44.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Sul
1065,1065,24.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Júnior,2500.0,Até 2 anos,Branca,Sudeste
1066,1066,58.0,Masculino,Santa Catarina (SC),,,,,Branca,Sul
1067,1067,29.0,Feminino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 4 a 6 anos,Parda,Sudeste
1068,1068,28.0,Masculino,Ceará (CE),Analista de Dados,Júnior,2500.0,Até 2 anos,Branca,Nordeste
1069,1069,,,,,,,,,Desconhecida
1070,1070,25.0,Masculino,Paraná (PR),Outra opção,Sênior,7000.0,Até 2 anos,Branca,Sul
1071,1071,24.0,Masculino,Mato Grosso (MT),,,5000.0,Até 2 anos,Parda,Centro-Oeste
1072,1072,23.0,Masculino,Santa Catarina (SC),Analista de BI,Pleno,3500.0,Até 2 anos,Branca,Sul
1073,1073,31.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Júnior,3500.0,Até 2 anos,Preta,Sudeste
1074,1074,29.0,Masculino,Espírito Santo (ES),Analista de BI,Pleno,7000.0,de 4 a 6 anos,Parda,Sudeste
1075,1075,32.0,Masculino,São Paulo (SP),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
1076,1076,28.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,7000.0,de 4 a 6 anos,Amarela,Sudeste
1077,1077,34.0,Feminino,Bahia (BA),Outra opção,Pleno,2500.0,Até 2 anos,Preta,Nordeste
1078,1078,32.0,Feminino,Distrito Federal (DF),,,14000.0,de 7 a 10 anos,Parda,Centro-Oeste
1079,1079,39.0,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Sênior,7000.0,de 7 a 10 anos,Parda,Sul
1080,1080,30.0,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 4 a 6 anos,Branca,Sudeste
1081,1081,26.0,Masculino,Santa Catarina (SC),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca,Sul
1082,1082,21.0,Masculino,Paraná (PR),,,,,Branca,Sul
1083,1083,33.0,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Branca,Sudeste
1084,1084,30.0,Masculino,São Paulo (SP),,,14000.0,Mais de 10 anos,Preta,Sudeste
1085,1085,24.0,Masculino,Rio Grande do Sul (RS),Analista de BI,Júnior,1000.0,Até 2 anos,Branca,Sul
1086,1086,24.0,Masculino,Minas Gerais (MG),Analista de BI,Júnior,5000.0,de 3 a 4 anos,Branca,Sudeste
1087,1087,33.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,7000.0,Até 2 anos,Branca,Sudeste
1088,1088,27.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca,Sudeste
1089,1089,26.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
1090,1090,25.0,Feminino,Bahia (BA),Engenheiro de dados,Pleno,5000.0,Até 2 anos,Branca,Nordeste
1091,1091,32.0,Feminino,Rio Grande do Sul (RS),Engenheiro de dados,Júnior,1000.0,Até 2 anos,Branca,Sul
1092,1092,33.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
1093,1093,24.0,Feminino,Minas Gerais (MG),,,,,Preta,Sudeste
1094,1094,26.0,Feminino,Ceará (CE),Analista de BI,Pleno,5000.0,Até 2 anos,Branca,Nordeste
1095,1095,,,,,,,,,Desconhecida
1096,1096,24.0,Feminino,Rio de Janeiro (RJ),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Branca,Sudeste
1097,1097,,,,,,,,,Desconhecida
1098,1098,28.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Sênior,7000.0,de 4 a 6 anos,Branca,Sudeste
1099,1099,27.0,Masculino,Minas Gerais (MG),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Branca,Sudeste
1100,1100,32.0,Masculino,São Paulo (SP),,,14000.0,Mais de 10 anos,Branca,Sudeste
1101,1101,48.0,Masculino,São Paulo (SP),,,10000.0,Mais de 10 anos,Parda,Sudeste
1102,1102,25.0,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,10000.0,Até 2 anos,Branca,Sudeste
1103,1103,26.0,Masculino,São Paulo (SP),,,2500.0,Até 2 anos,Branca,Sudeste
1104,1104,29.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
1105,1105,36.0,Masculino,São Paulo (SP),,,27500.0,de 7 a 10 anos,Branca,Sudeste
1106,1106,26.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
1107,1107,54.0,Masculino,São Paulo (SP),,,,,Parda,Sudeste
1108,1108,37.0,Masculino,Paraná (PR),Engenheiro de dados,Sênior,18000.0,Mais de 10 anos,Branca,Sul
1109,1109,33.0,Masculino,São Paulo (SP),,,35000.0,de 4 a 6 anos,Branca,Sudeste
1110,1110,35.0,Masculino,Rio Grande do Sul (RS),Outra opção,Sênior,10000.0,de 4 a 6 anos,Branca,Sul
1111,1111,52.0,Feminino,Pernambuco (PE),,,,,Branca,Nordeste
1112,1112,45.0,Masculino,Bahia (BA),Analista de Dados,Pleno,7000.0,de 4 a 6 anos,Branca,Nordeste
1113,1113,26.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,de 4 a 6 anos,Parda,Sudeste
1114,1114,29.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,10000.0,de 7 a 10 anos,Branca,Sul
1115,1115,26.0,Masculino,Ceará (CE),Cientista de dados,Júnior,5000.0,de 3 a 4 anos,Branca,Nordeste
1116,1116,28.0,Feminino,Minas Gerais (MG),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
1117,1117,40.0,Masculino,Rio de Janeiro (RJ),,,22500.0,Mais de 10 anos,Parda,Sudeste
1118,1118,35.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Amarela,Sudeste
1119,1119,28.0,Masculino,Bahia (BA),,,10000.0,de 4 a 6 anos,Preta,Nordeste
1120,1120,33.0,Masculino,Goiás (GO),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Centro-Oeste
1121,1121,34.0,Masculino,Pernambuco (PE),Engenheiro de dados,Pleno,10000.0,de 4 a 6 anos,Parda,Nordeste
1122,1122,35.0,Masculino,Rio Grande do Sul (RS),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Branca,Sul
1123,1123,32.0,Feminino,São Paulo (SP),Outra opção,Pleno,7000.0,Até 2 anos,Branca,Sudeste
1124,1124,30.0,Feminino,São Paulo (SP),Outra opção,Sênior,10000.0,Mais de 10 anos,Branca,Sudeste
1125,1125,30.0,Masculino,Paraná (PR),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Preta,Sul
1126,1126,26.0,Masculino,São Paulo (SP),Analista de BI,Pleno,10000.0,Até 2 anos,Branca,Sudeste
1127,1127,24.0,Masculino,Minas Gerais (MG),,,,,Branca,Sudeste
1128,1128,29.0,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 3 a 4 anos,Parda,Sudeste
1129,1129,30.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,22500.0,de 3 a 4 anos,Branca,Sudeste
1130,1130,27.0,Feminino,Pernambuco (PE),Analista de BI,Júnior,2500.0,Até 2 anos,Parda,Nordeste
1131,1131,26.0,Masculino,Espírito Santo (ES),Analista de BI,Sênior,10000.0,de 4 a 6 anos,Branca,Sudeste
1132,1132,22.0,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Sênior,10000.0,de 4 a 6 anos,Branca,Sul
1133,1133,35.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,18000.0,de 7 a 10 anos,Branca,Sudeste
1134,1134,40.0,Masculino,Goiás (GO),Engenheiro de dados,Sênior,10000.0,de 7 a 10 anos,Branca,Centro-Oeste
1135,1135,49.0,Masculino,São Paulo (SP),,,18000.0,Mais de 10 anos,Branca,Sudeste
1136,1136,31.0,Feminino,São Paulo (SP),Engenheiro de dados,Pleno,10000.0,Até 2 anos,Branca,Sudeste
1137,1137,34.0,Feminino,Rio Grande do Sul (RS),Engenheiro de dados,Júnior,5000.0,Até 2 anos,Parda,Sul
1138,1138,27.0,Masculino,São Paulo (SP),Outra opção,Pleno,7000.0,Até 2 anos,Branca,Sudeste
1139,1139,30.0,Feminino,Paraná (PR),Analista de BI,Pleno,7000.0,Até 2 anos,Branca,Sul
1140,1140,38.0,Masculino,Paraná (PR),,,18000.0,de 7 a 10 anos,Amarela,Sul
1141,1141,27.0,Feminino,São Paulo (SP),Analista de BI,Júnior,5000.0,Até 2 anos,Branca,Sudeste
1142,1142,27.0,Feminino,São Paulo (SP),,,14000.0,de 7 a 10 anos,Branca,Sudeste
1143,1143,31.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Branca,Sudeste
1144,1144,47.0,Masculino,Bahia (BA),Engenheiro de dados,Sênior,10000.0,Até 2 anos,Parda,Nordeste
1145,1145,24.0,Masculino,Rio Grande do Norte (RN),Engenheiro de dados,Júnior,3500.0,Até 2 anos,Branca,Nordeste
1146,1146,25.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
1147,1147,38.0,Masculino,Pernambuco (PE),Engenheiro de dados,Sênior,10000.0,de 7 a 10 anos,Branca,Nordeste
1148,1148,26.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Preta,Sudeste
1149,1149,30.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 7 a 10 anos,Branca,Sudeste
1150,1150,36.0,Masculino,São Paulo (SP),,,14000.0,Até 2 anos,Branca,Sudeste
1151,1151,37.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 7 a 10 anos,Parda,Sudeste
1152,1152,35.0,Masculino,Minas Gerais (MG),,,14000.0,de 7 a 10 anos,Branca,Sudeste
1153,1153,36.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
1154,1154,46.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Pleno,14000.0,Até 2 anos,Branca,Sudeste
1155,1155,42.0,Masculino,Rio de Janeiro (RJ),,,40000.0,Mais de 10 anos,Branca,Sudeste
1156,1156,36.0,Masculino,,,,27500.0,Mais de 10 anos,Preta,Desconhecida
1157,1157,32.0,Masculino,Minas Gerais (MG),Analista de Dados,Pleno,3500.0,Até 2 anos,Parda,Sudeste
1158,1158,44.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,10000.0,Até 2 anos,Branca,Sudeste
1159,1159,36.0,Feminino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Branca,Sudeste
1160,1160,27.0,Masculino,São Paulo (SP),Outra opção,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
1161,1161,34.0,Feminino,São Paulo (SP),,,35000.0,Mais de 10 anos,Preta,Sudeste
1162,1162,20.0,Feminino,Santa Catarina (SC),Analista de BI,Júnior,1500.0,Até 2 anos,Branca,Sul
1163,1163,28.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
1164,1164,32.0,Masculino,Paraná (PR),Analista de BI,Júnior,5000.0,Até 2 anos,Parda,Sul
1165,1165,27.0,Feminino,Minas Gerais (MG),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Preta,Sudeste
1166,1166,26.0,Masculino,Minas Gerais (MG),Outra opção,Sênior,7000.0,Até 2 anos,Branca,Sudeste
1167,1167,24.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,3500.0,de 3 a 4 anos,Branca,Sul
1168,1168,46.0,Feminino,Minas Gerais (MG),,,,,Branca,Sudeste
1169,1169,32.0,Feminino,São Paulo (SP),Analista de BI,Júnior,2500.0,Até 2 anos,Parda,Sudeste
1170,1170,22.0,Masculino,Paraíba (PB),Cientista de dados,Pleno,5000.0,de 4 a 6 anos,Parda,Nordeste
1171,1171,26.0,Feminino,São Paulo (SP),Analista de Dados,Júnior,5000.0,Até 2 anos,Branca,Sudeste
1172,1172,41.0,Feminino,Rio Grande do Sul (RS),,,18000.0,Mais de 10 anos,Preta,Sul
1173,1173,26.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
1174,1174,22.0,Masculino,São Paulo (SP),Analista de BI,Júnior,3500.0,Até 2 anos,Branca,Sudeste
1175,1175,40.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,14000.0,de 4 a 6 anos,Branca,Sudeste
1176,1176,36.0,Masculino,São Paulo (SP),,,27500.0,Mais de 10 anos,Branca,Sudeste
1177,1177,31.0,Feminino,Minas Gerais (MG),Analista de BI,Sênior,10000.0,de 7 a 10 anos,Parda,Sudeste
1178,1178,30.0,Masculino,Ceará (CE),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Preta,Nordeste
1179,1179,44.0,Masculino,São Paulo (SP),Outra opção,Pleno,7000.0,de 3 a 4 anos,Parda,Sudeste
1180,1180,45.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,18000.0,de 7 a 10 anos,Branca,Sudeste
1181,1181,39.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca,Sudeste
1182,1182,45.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Sênior,14000.0,Mais de 10 anos,Parda,Sudeste
1183,1183,51.0,Masculino,São Paulo (SP),,,,,Parda,Sudeste
1184,1184,32.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
1185,1185,37.0,Feminino,São Paulo (SP),Outra opção,Sênior,14000.0,Mais de 10 anos,Preta,Sudeste
1186,1186,28.0,Masculino,São Paulo (SP),Analista de BI,Júnior,5000.0,de 3 a 4 anos,Parda,Sudeste
1187,1187,27.0,Masculino,Paraná (PR),Engenheiro de dados,Pleno,5000.0,Até 2 anos,Branca,Sul
1188,1188,36.0,Masculino,Rio Grande do Sul (RS),,,18000.0,Até 2 anos,Branca,Sul
1189,1189,51.0,Masculino,Rio Grande do Sul (RS),Analista de BI,Sênior,10000.0,de 7 a 10 anos,Branca,Sul
1190,1190,27.0,Feminino,São Paulo (SP),Analista de Dados,Júnior,5000.0,de 3 a 4 anos,Branca,Sudeste
1191,1191,27.0,Feminino,Rio Grande do Sul (RS),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Parda,Sul
1192,1192,24.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Júnior,3500.0,Até 2 anos,Branca,Sudeste
1193,1193,33.0,Masculino,Minas Gerais (MG),Analista de BI,Júnior,5000.0,Até 2 anos,Parda,Sudeste
1194,1194,40.0,Masculino,São Paulo (SP),Analista de BI,Sênior,7000.0,Até 2 anos,Branca,Sudeste
1195,1195,22.0,Masculino,Distrito Federal (DF),Analista de BI,Júnior,2500.0,Até 2 anos,Branca,Centro-Oeste
1196,1196,27.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,7000.0,Até 2 anos,Branca,Sudeste
1197,1197,25.0,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,Até 2 anos,Branca,Sudeste
1198,1198,34.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,7000.0,Até 2 anos,Não informado,Sudeste
1199,1199,24.0,Masculino,São Paulo (SP),Engenheiro de dados,Júnior,5000.0,de 3 a 4 anos,Parda,Sudeste
1200,1200,23.0,Masculino,São Paulo (SP),Engenheiro de dados,Júnior,5000.0,Até 2 anos,Branca,Sudeste
1201,1201,50.0,Masculino,Bahia (BA),,,10000.0,Mais de 10 anos,Parda,Nordeste
1202,1202,32.0,Masculino,Rio Grande do Sul (RS),Analista de BI,Júnior,2500.0,Até 2 anos,Branca,Sul
1203,1203,27.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Preta,Sudeste
1204,1204,18.0,Masculino,Bahia (BA),,,,,Branca,Nordeste
1205,1205,28.0,Masculino,São Paulo (SP),Analista de BI,Júnior,2500.0,Até 2 anos,Branca,Sudeste
1206,1206,28.0,Feminino,Minas Gerais (MG),Analista de BI,Júnior,5000.0,Até 2 anos,Branca,Sudeste
1207,1207,22.0,Feminino,Paraíba (PB),Engenheiro de dados,Júnior,3500.0,Até 2 anos,Parda,Nordeste
1208,1208,31.0,Feminino,Alagoas (AL),,,27500.0,Até 2 anos,Branca,Nordeste
1209,1209,26.0,Masculino,Paraná (PR),Cientista de dados,Pleno,5000.0,Até 2 anos,Branca,Sul
1210,1210,25.0,Masculino,Distrito Federal (DF),,,,,Preta,Centro-Oeste
1211,1211,24.0,Masculino,Rio Grande do Sul (RS),,,,,Branca,Sul
1212,1212,28.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
1213,1213,40.0,Feminino,Santa Catarina (SC),,,,,Branca,Sul
1214,1214,33.0,Feminino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Branca,Sudeste
1215,1215,21.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Júnior,2500.0,Até 2 anos,Branca,Sudeste
1216,1216,26.0,Masculino,Pará (PA),Analista de BI,Júnior,1500.0,Até 2 anos,Branca,Norte
1217,1217,48.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Sênior,18000.0,Mais de 10 anos,Branca,Sul
1218,1218,34.0,Masculino,Espírito Santo (ES),,,27500.0,Até 2 anos,Branca,Sudeste
1219,1219,27.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Pleno,2500.0,Até 2 anos,Parda,Sudeste
1220,1220,38.0,Masculino,São Paulo (SP),,,27500.0,Mais de 10 anos,Amarela,Sudeste
1221,1221,31.0,Feminino,São Paulo (SP),Outra opção,Pleno,10000.0,Até 2 anos,Branca,Sudeste
1222,1222,33.0,Feminino,Ceará (CE),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca,Nordeste
1223,1223,34.0,Masculino,Distrito Federal (DF),Cientista de dados,Sênior,14000.0,de 3 a 4 anos,Parda,Centro-Oeste
1224,1224,28.0,Feminino,São Paulo (SP),Analista de Dados,Júnior,1500.0,Até 2 anos,Branca,Sudeste
1225,1225,,,,,,,,,Desconhecida
1226,1226,34.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,10000.0,Até 2 anos,Branca,Sudeste
1227,1227,27.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,Até 2 anos,Parda,Sudeste
1228,1228,39.0,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,Mais de 10 anos,Branca,Sudeste
1229,1229,27.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
1230,1230,35.0,Masculino,São Paulo (SP),,,10000.0,de 4 a 6 anos,Branca,Sudeste
1231,1231,43.0,Masculino,Amazonas (AM),,,,,Parda,Norte
1232,1232,36.0,Feminino,Rio de Janeiro (RJ),Engenheiro de dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
1233,1233,22.0,Masculino,São Paulo (SP),Analista de BI,Júnior,5000.0,Até 2 anos,Branca,Sudeste
1234,1234,32.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Parda,Sudeste
1235,1235,25.0,Masculino,Amazonas (AM),Analista de Dados,Pleno,2500.0,de 3 a 4 anos,Amarela,Norte
1236,1236,37.0,Feminino,São Paulo (SP),Cientista de dados,Sênior,10000.0,Mais de 10 anos,Parda,Sudeste
1237,1237,22.0,Feminino,São Paulo (SP),Analista de Dados,Júnior,3500.0,de 3 a 4 anos,Branca,Sudeste
1238,1238,29.0,Masculino,São Paulo (SP),Analista de BI,Júnior,3500.0,Até 2 anos,Branca,Sudeste
1239,1239,27.0,Feminino,Minas Gerais (MG),Outra opção,Sênior,10000.0,de 4 a 6 anos,Branca,Sudeste
1240,1240,44.0,Masculino,São Paulo (SP),Outra opção,Sênior,7000.0,Mais de 10 anos,Branca,Sudeste
1241,1241,31.0,Masculino,Bahia (BA),,,7000.0,de 3 a 4 anos,Parda,Nordeste
1242,1242,44.0,Feminino,São Paulo (SP),Analista de Dados,Júnior,5000.0,Até 2 anos,Preta,Sudeste
1243,1243,22.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Parda,Sudeste
1244,1244,29.0,Feminino,Rio Grande do Sul (RS),Engenheiro de dados,Sênior,7000.0,de 3 a 4 anos,Branca,Sul
1245,1245,30.0,Feminino,São Paulo (SP),,,14000.0,de 3 a 4 anos,Branca,Sudeste
1246,1246,32.0,Feminino,Santa Catarina (SC),Analista de Dados,Júnior,5000.0,Até 2 anos,Preta,Sul
1247,1247,29.0,Masculino,Rio Grande do Sul (RS),Cientista de dados,Sênior,18000.0,de 4 a 6 anos,Branca,Sul
1248,1248,37.0,Masculino,Mato Grosso do Sul (MS),,,,,Preta,Centro-Oeste
